date,temperature_c,rainfall_mm
2020-11-25,25.35,9.79
2020-11-26,25.17,0.42
2020-11-27,25.35,2.54
2020-11-28,25.22,3.09
2020-11-29,25.54,1.87
2020-11-30,25.25,3.5
2020-12-01,24.63,13.97
2020-12-02,25.03,44.19
2020-12-03,25.13,23.7
2020-12-04,25.18,30.69
2020-12-05,25.51,3.37
2020-12-06,26.1,0.97
2020-12-07,25.75,0.87
2020-12-08,25.44,2.36
2020-12-09,25.36,2.83
2020-12-10,24.64,0.14
2020-12-11,24.32,0.1
2020-12-12,24.28,0.58
2020-12-13,23.81,0.15
2020-12-14,23.68,0.13
2020-12-15,24.69,11.61
2020-12-16,24.8,0.5
2020-12-17,24.71,4.42
2020-12-18,24.39,11.28
2020-12-19,24.29,19.29
2020-12-20,24.44,15.65
2020-12-21,24.33,23.83
2020-12-22,24.72,20.48
2020-12-23,24.33,14.76
2020-12-24,24.62,1.18
2020-12-25,24.36,0.17
2020-12-26,23.87,1.91
2020-12-27,24.72,26.47
2020-12-28,24.77,16.81
2020-12-29,25.45,6.46
2020-12-30,25.31,7.29
2020-12-31,25.02,16.15
2021-01-01,23.79,0.83
2021-01-02,24.76,1.5
2021-01-03,25.02,5.26
2021-01-04,24.92,14.84
2021-01-05,24.01,8.97
2021-01-06,25.14,16.36
2021-01-07,24.72,17.23
2021-01-08,25.41,4.18
2021-01-09,24.53,17.5
2021-01-10,24.04,22.83
2021-01-11,24.42,45.09
2021-01-12,24.81,8.85
2021-01-13,24.5,14.92
2021-01-14,24.64,9.89
2021-01-15,23.39,11.38
2021-01-16,24.01,1.13
2021-01-17,24.62,3.47
2021-01-18,23.99,1.11
2021-01-19,24.07,2.82
2021-01-20,25.12,2.46
2021-01-21,25.71,0.07
2021-01-22,24.94,0.02
2021-01-23,24.14,0.0
2021-01-24,23.27,0.0
2021-01-25,22.97,0.0
2021-01-26,22.6,0.03
2021-01-27,22.81,0.07
2021-01-28,23.67,0.38
2021-01-29,24.31,7.6
2021-01-30,25.02,6.84
2021-01-31,24.71,12.93
2021-02-01,24.63,8.66
2021-02-02,24.71,6.68
2021-02-03,24.0,0.37
2021-02-04,23.8,0.11
2021-02-05,23.79,0.16
2021-02-06,24.37,2.43
2021-02-07,24.89,2.88
2021-02-08,23.98,1.51
2021-02-09,22.75,0.04
2021-02-10,22.21,0.0
2021-02-11,21.99,0.01
2021-02-12,23.24,0.1
2021-02-13,24.57,0.37
2021-02-14,24.65,0.06
2021-02-15,24.54,0.04
2021-02-16,24.06,0.01
2021-02-17,24.26,0.01
2021-02-18,24.32,0.42
2021-02-19,25.5,1.08
2021-02-20,25.47,2.02
2021-02-21,25.39,4.45
2021-02-22,25.34,2.45
2021-02-23,24.82,0.15
2021-02-24,24.6,3.48
2021-02-25,24.83,0.12
2021-02-26,24.91,0.0
2021-02-27,24.68,0.0
2021-02-28,23.59,0.0
2021-03-01,23.72,0.0
2021-03-02,23.59,0.02
2021-03-03,23.52,0.03
2021-03-04,24.11,0.02
2021-03-05,25.03,0.13
2021-03-06,25.28,2.74
2021-03-07,25.3,4.9
2021-03-08,25.87,10.19
2021-03-09,25.59,0.86
2021-03-10,25.19,8.83
2021-03-11,25.04,2.31
2021-03-12,25.32,0.19
2021-03-13,25.82,0.21
2021-03-14,25.65,1.12
2021-03-15,25.49,0.0
2021-03-16,25.75,0.05
2021-03-17,25.96,0.07
2021-03-18,25.82,0.48
2021-03-19,25.26,1.81
2021-03-20,25.65,5.33
2021-03-21,26.36,3.31
2021-03-22,26.58,1.94
2021-03-23,26.56,0.21
2021-03-24,25.98,1.27
2021-03-25,25.77,0.58
2021-03-26,26.1,0.95
2021-03-27,26.2,2.78
2021-03-28,26.55,3.04
2021-03-29,27.16,1.72
2021-03-30,27.18,3.58
2021-03-31,27.99,0.03
2021-04-01,28.52,0.01
2021-04-02,28.75,0.01
2021-04-03,28.23,0.01
2021-04-04,28.2,0.08
2021-04-05,29.0,0.12
2021-04-06,27.76,0.01
2021-04-07,27.1,2.37
2021-04-08,27.73,1.63
2021-04-09,28.18,2.43
2021-04-10,27.9,4.74
2021-04-11,27.83,13.42
2021-04-12,27.54,12.27
2021-04-13,27.19,4.57
2021-04-14,27.18,8.84
2021-04-15,26.05,41.5
2021-04-16,26.26,15.62
2021-04-17,26.76,3.02
2021-04-18,26.58,2.99
2021-04-19,27.05,0.28
2021-04-20,27.5,0.17
2021-04-21,27.84,0.87
2021-04-22,27.62,1.12
2021-04-23,27.25,0.6
2021-04-24,27.57,3.36
2021-04-25,27.78,1.52
2021-04-26,27.29,6.19
2021-04-27,27.76,2.19
2021-04-28,27.46,3.15
2021-04-29,27.53,1.95
2021-04-30,27.95,6.27
2021-05-01,27.51,5.9
2021-05-02,27.66,4.9
2021-05-03,27.55,12.17
2021-05-04,27.01,17.56
2021-05-05,27.6,0.91
2021-05-06,27.68,3.2
2021-05-07,26.7,16.66
2021-05-08,26.75,1.63
2021-05-09,27.91,2.24
2021-05-10,26.97,9.42
2021-05-11,26.42,13.16
2021-05-12,26.81,2.56
2021-05-13,26.76,6.18
2021-05-14,26.45,10.68
2021-05-15,26.42,3.88
2021-05-16,26.63,3.28
2021-05-17,26.9,2.66
2021-05-18,27.37,0.24
2021-05-19,26.98,2.49
2021-05-20,26.66,3.81
2021-05-21,26.82,10.65
2021-05-22,26.95,10.65
2021-05-23,27.13,5.81
2021-05-24,27.12,7.57
2021-05-25,26.26,22.88
2021-05-26,26.27,4.51
2021-05-27,26.9,5.58
2021-05-28,27.22,1.47
2021-05-29,27.31,0.43
2021-05-30,27.07,0.27
2021-05-31,27.1,0.18
2021-06-01,27.41,0.09
2021-06-02,27.37,0.89
2021-06-03,27.21,6.39
2021-06-04,26.11,41.98
2021-06-05,25.79,4.89
2021-06-06,26.53,0.8
2021-06-07,26.47,0.3
2021-06-08,26.78,3.47
2021-06-09,26.55,1.68
2021-06-10,26.74,0.69
2021-06-11,26.81,0.16
2021-06-12,26.97,0.67
2021-06-13,26.67,1.9
2021-06-14,26.32,5.86
2021-06-15,26.56,0.3
2021-06-16,26.67,1.19
2021-06-17,26.73,2.17
2021-06-18,26.6,0.06
2021-06-19,26.43,0.06
2021-06-20,26.39,0.1
2021-06-21,26.69,0.16
2021-06-22,26.59,0.45
2021-06-23,26.96,0.76
2021-06-24,26.12,2.38
2021-06-25,26.64,0.29
2021-06-26,26.34,0.11
2021-06-27,26.41,1.04
2021-06-28,26.4,0.24
2021-06-29,26.86,0.57
2021-06-30,26.89,0.81
2021-07-01,26.87,1.34
2021-07-02,26.92,0.91
2021-07-03,26.66,0.61
2021-07-04,26.67,2.87
2021-07-05,26.71,10.97
2021-07-06,26.74,4.97
2021-07-07,26.37,1.51
2021-07-08,26.89,1.31
2021-07-09,26.65,4.78
2021-07-10,25.64,7.19
2021-07-11,26.67,0.6
2021-07-12,26.45,51.93
2021-07-13,26.19,37.5
2021-07-14,26.11,0.85
2021-07-15,26.27,0.94
2021-07-16,26.04,1.19
2021-07-17,26.76,2.97
2021-07-18,26.12,5.31
2021-07-19,26.13,1.05
2021-07-20,26.49,0.02
2021-07-21,26.55,0.04
2021-07-22,26.43,0.28
2021-07-23,26.43,0.91
2021-07-24,26.31,0.67
2021-07-25,25.92,3.75
2021-07-26,26.18,2.98
2021-07-27,26.5,2.69
2021-07-28,26.43,0.41
2021-07-29,26.74,0.05
2021-07-30,26.84,0.02
2021-07-31,26.54,0.0
2021-08-01,26.41,0.0
2021-08-02,26.64,0.0
2021-08-03,26.35,0.01
2021-08-04,27.04,0.22
2021-08-05,27.01,0.22
2021-08-06,27.15,0.77
2021-08-07,27.01,2.08
2021-08-08,26.05,1.56
2021-08-09,25.77,2.32
2021-08-10,26.45,0.25
2021-08-11,26.71,1.16
2021-08-12,26.21,3.68
2021-08-13,26.11,1.25
2021-08-14,26.51,0.23
2021-08-15,26.23,0.54
2021-08-16,26.56,0.27
2021-08-17,26.68,0.21
2021-08-18,26.53,1.13
2021-08-19,26.84,0.34
2021-08-20,26.74,0.16
2021-08-21,26.48,2.27
2021-08-22,25.89,2.99
2021-08-23,26.11,1.11
2021-08-24,26.58,0.51
2021-08-25,27.02,4.05
2021-08-26,26.76,3.91
2021-08-27,27.17,2.12
2021-08-28,27.01,1.46
2021-08-29,26.03,4.66
2021-08-30,27.01,0.66
2021-08-31,27.64,0.18
2021-09-01,27.13,0.7
2021-09-02,26.33,7.28
2021-09-03,26.04,4.33
2021-09-04,26.65,2.44
2021-09-05,26.67,5.46
2021-09-06,26.63,2.34
2021-09-07,27.04,0.55
2021-09-08,27.19,0.09
2021-09-09,27.62,0.06
2021-09-10,27.57,0.09
2021-09-11,27.15,0.07
2021-09-12,27.07,0.21
2021-09-13,27.13,1.95
2021-09-14,27.37,1.7
2021-09-15,27.5,2.11
2021-09-16,27.38,2.18
2021-09-17,27.53,4.75
2021-09-18,26.95,5.05
2021-09-19,27.11,3.44
2021-09-20,27.1,1.48
2021-09-21,26.99,0.94
2021-09-22,27.91,1.08
2021-09-23,27.51,3.18
2021-09-24,27.99,28.48
2021-09-25,26.12,5.97
2021-09-26,26.58,3.11
2021-09-27,25.5,6.28
2021-09-28,25.91,2.39
2021-09-29,26.86,0.59
2021-09-30,26.88,8.32
2021-10-01,25.07,27.29
2021-10-02,25.9,4.03
2021-10-03,26.41,1.78
2021-10-04,26.14,6.28
2021-10-05,25.93,24.25
2021-10-06,25.78,11.02
2021-10-07,26.22,1.05
2021-10-08,26.5,1.62
2021-10-09,26.38,3.33
2021-10-10,26.52,12.14
2021-10-11,25.65,15.8
2021-10-12,26.23,1.26
2021-10-13,26.77,0.16
2021-10-14,26.99,0.1
2021-10-15,26.83,0.3
2021-10-16,26.74,8.81
2021-10-17,26.35,1.8
2021-10-18,26.71,0.06
2021-10-19,26.72,1.89
2021-10-20,25.97,10.46
2021-10-21,26.41,15.44
2021-10-22,26.52,8.45
2021-10-23,26.23,7.0
2021-10-24,25.17,1.99
2021-10-25,25.87,3.16
2021-10-26,25.56,18.25
2021-10-27,25.89,10.33
2021-10-28,25.03,29.68
2021-10-29,25.03,68.34
2021-10-30,25.65,42.52
2021-10-31,25.85,29.7
2021-11-01,25.65,15.36
2021-11-02,25.74,8.39
2021-11-03,25.71,24.82
2021-11-04,25.09,22.83
2021-11-05,24.96,6.76
2021-11-06,25.32,12.71
2021-11-07,24.94,20.96
2021-11-08,24.46,53.51
2021-11-09,23.85,27.72
2021-11-10,24.17,17.71
2021-11-11,24.95,3.29
2021-11-12,25.55,10.73
2021-11-13,25.05,14.26
2021-11-14,25.34,10.23
2021-11-15,25.61,11.79
2021-11-16,25.56,3.07
2021-11-17,25.22,23.27
2021-11-18,24.7,3.77
2021-11-19,25.48,3.71
2021-11-20,25.3,2.54
2021-11-21,24.8,0.0
2021-11-22,24.82,1.58
2021-11-23,24.74,23.25
2021-11-24,24.65,50.19
2021-11-25,24.91,32.14
2021-11-26,25.32,5.27
2021-11-27,25.17,35.79
2021-11-28,25.14,16.57
2021-11-29,25.59,18.05
2021-11-30,24.9,9.13
2021-12-01,25.42,1.9
2021-12-02,25.46,9.44
2021-12-03,25.65,1.78
2021-12-04,25.97,2.19
2021-12-05,26.6,2.52
2021-12-06,25.77,4.61
2021-12-07,24.38,3.44
2021-12-08,25.34,4.69
2021-12-09,25.12,0.79
2021-12-10,25.06,0.67
2021-12-11,25.29,1.14
2021-12-12,25.34,9.96
2021-12-13,24.89,11.48
2021-12-14,24.54,9.58
2021-12-15,24.47,11.17
2021-12-16,24.89,6.23
2021-12-17,24.75,2.93
2021-12-18,24.61,9.36
2021-12-19,24.45,1.08
2021-12-20,24.52,0.35
2021-12-21,24.44,0.58
2021-12-22,24.33,0.09
2021-12-23,23.22,0.01
2021-12-24,22.53,0.0
2021-12-25,22.55,0.01
2021-12-26,23.16,0.29
2021-12-27,23.29,0.07
2021-12-28,23.6,0.18
2021-12-29,24.41,2.22
2021-12-30,25.15,8.08
2021-12-31,25.48,10.39
2022-01-01,25.54,14.74
2022-01-02,25.27,18.93
2022-01-03,24.82,22.54
2022-01-04,24.82,9.66
2022-01-05,25.09,8.97
2022-01-06,25.08,2.33
2022-01-07,25.01,3.14
2022-01-08,24.65,5.25
2022-01-09,24.77,2.7
2022-01-10,24.38,8.86
2022-01-11,25.07,0.56
2022-01-12,25.28,0.21
2022-01-13,25.16,0.07
2022-01-14,25.49,0.02
2022-01-15,25.12,0.05
2022-01-16,25.23,1.37
2022-01-17,24.91,2.05
2022-01-18,24.4,1.47
2022-01-19,23.8,0.24
2022-01-20,22.94,0.04
2022-01-21,22.12,0.0
2022-01-22,22.58,0.0
2022-01-23,23.36,0.0
2022-01-24,23.47,0.0
2022-01-25,23.19,0.07
2022-01-26,23.04,0.01
2022-01-27,22.74,0.12
2022-01-28,24.56,0.64
2022-01-29,25.6,1.82
2022-01-30,25.78,1.14
2022-01-31,25.09,0.34
2022-02-01,23.6,0.0
2022-02-02,22.41,0.0
2022-02-03,23.66,0.0
2022-02-04,23.79,0.0
2022-02-05,23.76,0.0
2022-02-06,24.02,0.04
2022-02-07,24.13,1.18
2022-02-08,23.39,0.48
2022-02-09,23.05,0.81
2022-02-10,25.13,6.73
2022-02-11,24.76,5.94
2022-02-12,25.0,30.88
2022-02-13,24.41,18.73
2022-02-14,24.41,1.45
2022-02-15,23.97,0.07
2022-02-16,23.58,0.02
2022-02-17,23.37,0.03
2022-02-18,24.38,1.91
2022-02-19,24.71,5.38
2022-02-20,25.77,6.54
2022-02-21,26.08,1.31
2022-02-22,24.8,0.5
2022-02-23,24.81,63.09
2022-02-24,24.97,19.95
2022-02-25,24.73,0.12
2022-02-26,25.31,2.82
2022-02-27,24.72,0.18
2022-02-28,24.46,0.08
2022-03-01,24.61,0.06
2022-03-02,24.22,0.24
2022-03-03,24.77,3.09
2022-03-04,24.77,5.35
2022-03-05,25.07,1.01
2022-03-06,26.13,0.19
2022-03-07,26.19,0.43
2022-03-08,25.74,0.11
2022-03-09,25.12,0.0
2022-03-10,25.52,0.0
2022-03-11,25.18,0.05
2022-03-12,25.98,0.07
2022-03-13,26.02,0.01
2022-03-14,25.79,0.0
2022-03-15,26.36,0.0
2022-03-16,26.99,0.0
2022-03-17,26.76,4.77
2022-03-18,26.93,3.25
2022-03-19,26.51,1.83
2022-03-20,26.9,0.62
2022-03-21,27.15,0.03
2022-03-22,27.39,0.12
2022-03-23,27.45,2.21
2022-03-24,26.6,5.96
2022-03-25,27.34,4.34
2022-03-26,27.75,7.88
2022-03-27,27.28,3.96
2022-03-28,27.42,1.19
2022-03-29,28.03,0.95
2022-03-30,27.47,3.63
2022-03-31,27.83,0.84
2022-04-01,28.11,0.77
2022-04-02,27.25,14.1
2022-04-03,27.25,13.41
2022-04-04,26.81,6.2
2022-04-05,26.3,5.59
2022-04-06,26.58,3.95
2022-04-07,27.09,10.57
2022-04-08,26.8,27.34
2022-04-09,26.05,22.04
2022-04-10,26.05,13.18
2022-04-11,25.95,28.36
2022-04-12,25.9,22.03
2022-04-13,25.83,12.57
2022-04-14,26.33,2.03
2022-04-15,26.9,1.61
2022-04-16,27.24,0.82
2022-04-17,26.79,1.46
2022-04-18,26.67,1.78
2022-04-19,26.6,3.25
2022-04-20,27.58,0.4
2022-04-21,27.64,5.92
2022-04-22,26.7,35.61
2022-04-23,25.3,9.27
2022-04-24,26.63,2.2
2022-04-25,27.55,1.32
2022-04-26,27.83,1.04
2022-04-27,27.54,4.24
2022-04-28,27.25,19.99
2022-04-29,26.93,10.96
2022-04-30,27.05,3.3
2022-05-01,27.27,1.34
2022-05-02,27.34,1.0
2022-05-03,27.87,0.3
2022-05-04,27.4,2.21
2022-05-05,27.12,1.99
2022-05-06,26.47,0.73
2022-05-07,27.26,0.12
2022-05-08,27.57,0.05
2022-05-09,27.46,0.47
2022-05-10,27.1,0.51
2022-05-11,27.08,0.48
2022-05-12,27.36,2.34
2022-05-13,26.96,3.93
2022-05-14,26.34,3.91
2022-05-15,26.63,3.74
2022-05-16,27.05,1.12
2022-05-17,27.22,2.37
2022-05-18,26.88,3.63
2022-05-19,26.76,6.91
2022-05-20,26.89,2.8
2022-05-21,26.94,0.97
2022-05-22,27.1,0.39
2022-05-23,27.02,8.45
2022-05-24,26.79,11.29
2022-05-25,26.57,9.08
2022-05-26,26.41,8.1
2022-05-27,26.57,0.92
2022-05-28,26.41,2.03
2022-05-29,26.37,2.84
2022-05-30,26.35,5.1
2022-05-31,25.67,3.1
2022-06-01,26.13,0.69
2022-06-02,26.54,0.8
2022-06-03,26.99,0.19
2022-06-04,26.58,0.06
2022-06-05,26.7,0.12
2022-06-06,26.44,0.36
2022-06-07,26.05,0.2
2022-06-08,26.61,0.13
2022-06-09,26.87,0.12
2022-06-10,26.76,0.88
2022-06-11,25.67,1.67
2022-06-12,26.34,0.71
2022-06-13,26.78,0.09
2022-06-14,26.72,1.04
2022-06-15,26.5,1.33
2022-06-16,25.79,7.06
2022-06-17,26.02,3.31
2022-06-18,25.74,10.0
2022-06-19,26.0,1.19
2022-06-20,26.38,0.26
2022-06-21,26.64,0.14
2022-06-22,26.81,0.34
2022-06-23,26.39,0.5
2022-06-24,27.06,0.61
2022-06-25,26.78,0.59
2022-06-26,27.23,0.06
2022-06-27,27.12,0.0
2022-06-28,27.18,0.01
2022-06-29,27.47,0.08
2022-06-30,27.2,0.34
2022-07-01,27.35,0.16
2022-07-02,27.46,1.28
2022-07-03,26.57,2.29
2022-07-04,26.28,0.63
2022-07-05,26.91,0.2
2022-07-06,26.96,0.01
2022-07-07,26.77,0.02
2022-07-08,26.52,0.0
2022-07-09,27.17,0.03
2022-07-10,26.21,2.28
2022-07-11,26.18,0.56
2022-07-12,26.02,0.17
2022-07-13,27.18,0.5
2022-07-14,27.53,0.29
2022-07-15,27.77,0.07
2022-07-16,27.9,0.44
2022-07-17,27.54,0.66
2022-07-18,26.97,2.05
2022-07-19,27.73,18.51
2022-07-20,26.62,25.3
2022-07-21,26.65,3.63
2022-07-22,26.53,4.93
2022-07-23,26.11,2.53
2022-07-24,26.82,1.39
2022-07-25,27.04,4.17
2022-07-26,26.24,11.21
2022-07-27,26.66,8.5
2022-07-28,27.09,6.5
2022-07-29,27.13,12.57
2022-07-30,25.52,1.3
2022-07-31,26.05,1.81
2022-08-01,26.3,10.6
2022-08-02,25.69,7.91
2022-08-03,25.64,4.0
2022-08-04,25.94,1.99
2022-08-05,26.31,2.95
2022-08-06,26.26,0.58
2022-08-07,26.33,0.43
2022-08-08,26.02,0.03
2022-08-09,26.47,0.01
2022-08-10,26.77,0.0
2022-08-11,27.38,0.0
2022-08-12,27.96,0.0
2022-08-13,27.98,0.0
2022-08-14,27.8,0.1
2022-08-15,27.68,0.58
2022-08-16,28.07,0.7
2022-08-17,27.02,0.42
2022-08-18,27.53,0.71
2022-08-19,27.76,0.12
2022-08-20,27.53,0.91
2022-08-21,27.44,0.55
2022-08-22,26.99,1.57
2022-08-23,27.02,1.79
2022-08-24,25.9,1.2
2022-08-25,26.67,4.96
2022-08-26,25.18,13.17
2022-08-27,24.71,6.17
2022-08-28,26.27,2.73
2022-08-29,26.27,2.99
2022-08-30,26.06,31.54
2022-08-31,25.21,19.09
2022-09-01,24.93,11.34
2022-09-02,25.93,0.47
2022-09-03,25.54,2.78
2022-09-04,26.17,0.91
2022-09-05,25.94,36.43
2022-09-06,25.64,3.56
2022-09-07,25.58,0.64
2022-09-08,25.59,0.22
2022-09-09,25.97,0.0
2022-09-10,26.35,0.05
2022-09-11,26.31,0.0
2022-09-12,26.36,0.0
2022-09-13,26.41,0.0
2022-09-14,26.57,0.0
2022-09-15,26.46,0.0
2022-09-16,26.72,0.0
2022-09-17,26.8,0.0
2022-09-18,26.89,0.0
2022-09-19,26.87,0.27
2022-09-20,27.3,0.03
2022-09-21,27.25,0.01
2022-09-22,27.44,0.0
2022-09-23,27.41,0.0
2022-09-24,27.4,0.08
2022-09-25,28.08,2.38
2022-09-26,27.63,1.95
2022-09-27,27.67,1.91
2022-09-28,27.41,0.55
2022-09-29,27.24,1.03
2022-09-30,26.36,0.87
2022-10-01,26.99,2.78
2022-10-02,26.74,1.4
2022-10-03,26.81,1.19
2022-10-04,26.8,0.39
2022-10-05,26.0,0.15
2022-10-06,27.35,0.01
2022-10-07,27.65,0.22
2022-10-08,27.53,2.34
2022-10-09,27.38,4.76
2022-10-10,27.3,4.09
2022-10-11,27.62,2.53
2022-10-12,27.1,22.29
2022-10-13,26.57,10.14
2022-10-14,25.55,15.2
2022-10-15,25.7,16.34
2022-10-16,26.08,6.57
2022-10-17,26.0,4.16
2022-10-18,25.45,10.54
2022-10-19,25.64,3.91
2022-10-20,25.53,18.62
2022-10-21,24.9,32.05
2022-10-22,25.38,7.49
2022-10-23,25.34,9.16
2022-10-24,25.39,7.25
2022-10-25,25.85,7.31
2022-10-26,25.59,2.97
2022-10-27,25.34,0.01
2022-10-28,25.01,0.03
2022-10-29,25.36,2.39
2022-10-30,25.74,32.04
2022-10-31,25.79,9.44
2022-11-01,25.57,24.77
2022-11-02,25.15,9.53
2022-11-03,24.98,23.64
2022-11-04,25.19,20.4
2022-11-05,24.98,24.95
2022-11-06,25.33,1.52
2022-11-07,24.59,4.27
2022-11-08,25.11,24.62
2022-11-09,24.87,16.33
2022-11-10,24.62,7.89
2022-11-11,23.74,27.91
2022-11-12,24.79,6.93
2022-11-13,24.79,10.61
2022-11-14,24.43,9.76
2022-11-15,24.73,13.98
2022-11-16,24.6,0.9
2022-11-17,23.47,0.0
2022-11-18,23.95,0.14
2022-11-19,24.01,0.44
2022-11-20,24.62,0.1
2022-11-21,23.74,0.0
2022-11-22,24.63,0.03
2022-11-23,24.75,0.05
2022-11-24,25.2,0.0
2022-11-25,25.19,0.07
2022-11-26,25.29,1.2
2022-11-27,25.57,7.43
2022-11-28,25.03,2.64
2022-11-29,24.41,0.66
2022-11-30,24.62,1.96
2022-12-01,25.43,1.1
2022-12-02,25.08,14.83
2022-12-03,24.95,10.71
2022-12-04,24.93,10.59
2022-12-05,24.98,5.31
2022-12-06,24.76,1.37
2022-12-07,23.06,3.1
2022-12-08,22.15,13.44
2022-12-09,22.75,15.26
2022-12-10,24.42,2.43
2022-12-11,24.83,3.96
2022-12-12,25.1,0.34
2022-12-13,25.55,3.04
2022-12-14,24.65,0.89
2022-12-15,23.8,0.25
2022-12-16,24.46,0.77
2022-12-17,23.94,1.76
2022-12-18,24.28,8.18
2022-12-19,24.07,51.92
2022-12-20,24.93,16.1
2022-12-21,24.27,40.96
2022-12-22,24.21,3.12
2022-12-23,25.09,5.73
2022-12-24,25.29,17.72
2022-12-25,24.88,59.65
2022-12-26,25.21,9.07
2022-12-27,24.8,3.1
2022-12-28,24.67,1.32
2022-12-29,24.29,0.08
2022-12-30,23.44,0.05
2022-12-31,23.26,0.02
2023-01-01,23.28,0.08
2023-01-02,23.06,0.14
2023-01-03,22.83,0.03
2023-01-04,23.08,0.4
2023-01-05,24.41,2.58
2023-01-06,24.53,12.59
2023-01-07,24.17,28.01
2023-01-08,23.8,12.97
2023-01-09,23.36,0.72
2023-01-10,22.48,0.2
2023-01-11,21.73,0.02
2023-01-12,21.26,0.0
2023-01-13,22.25,0.03
2023-01-14,22.55,0.1
2023-01-15,23.64,0.12
2023-01-16,24.05,4.01
2023-01-17,23.99,5.32
2023-01-18,22.95,0.2
2023-01-19,22.49,0.01
2023-01-20,22.92,0.02
2023-01-21,23.15,0.16
2023-01-22,23.21,7.61
2023-01-23,24.04,14.98
2023-01-24,23.78,13.64
2023-01-25,23.63,0.23
2023-01-26,23.74,0.06
2023-01-27,23.38,3.6
2023-01-28,22.93,0.09
2023-01-29,23.5,0.78
2023-01-30,23.47,5.83
2023-01-31,23.09,4.05
2023-02-01,23.98,92.91
2023-02-02,24.93,31.39
2023-02-03,24.76,7.49
2023-02-04,25.02,8.2
2023-02-05,24.49,0.31
2023-02-06,24.15,1.95
2023-02-07,24.7,3.84
2023-02-08,24.61,1.52
2023-02-09,24.36,0.09
2023-02-10,23.5,0.01
2023-02-11,22.8,0.01
2023-02-12,22.86,0.01
2023-02-13,22.86,0.0
2023-02-14,23.06,0.0
2023-02-15,21.91,0.0
2023-02-16,22.17,0.02
2023-02-17,23.25,0.28
2023-02-18,24.53,3.09
2023-02-19,25.09,3.31
2023-02-20,24.86,4.56
2023-02-21,24.0,0.28
2023-02-22,22.93,0.01
2023-02-23,23.41,0.01
2023-02-24,24.52,2.17
2023-02-25,23.95,0.03
2023-02-26,22.81,0.08
2023-02-27,24.01,3.63
2023-02-28,25.43,13.26
2023-03-01,25.55,0.88
2023-03-02,24.87,0.31
2023-03-03,24.57,0.23
2023-03-04,25.18,3.89
2023-03-05,25.54,1.85
2023-03-06,25.03,0.89
2023-03-07,25.29,0.77
2023-03-08,25.22,0.35
2023-03-09,25.71,0.33
2023-03-10,25.02,0.14
2023-03-11,25.21,0.62
2023-03-12,25.75,3.39
2023-03-13,25.62,0.94
2023-03-14,25.79,0.37
2023-03-15,25.98,2.54
2023-03-16,26.06,5.3
2023-03-17,25.58,0.78
2023-03-18,26.04,21.27
2023-03-19,26.38,19.53
2023-03-20,26.31,7.71
2023-03-21,26.93,5.48
2023-03-22,26.95,8.44
2023-03-23,26.83,7.68
2023-03-24,27.07,6.52
2023-03-25,27.21,0.23
2023-03-26,26.88,1.36
2023-03-27,27.1,0.43
2023-03-28,26.35,0.0
2023-03-29,26.66,0.14
2023-03-30,26.64,0.23
2023-03-31,27.37,0.88
2023-04-01,27.31,2.5
2023-04-02,27.39,11.01
2023-04-03,27.39,11.17
2023-04-04,26.7,29.47
2023-04-05,26.77,6.65
2023-04-06,27.11,2.28
2023-04-07,26.41,0.22
2023-04-08,26.17,4.09
2023-04-09,26.56,0.86
2023-04-10,26.58,1.67
2023-04-11,26.83,0.21
2023-04-12,27.17,0.28
2023-04-13,27.15,0.57
2023-04-14,27.4,0.46
2023-04-15,28.16,3.29
2023-04-16,27.26,5.88
2023-04-17,27.5,1.02
2023-04-18,27.54,0.12
2023-04-19,27.67,0.11
2023-04-20,27.94,0.82
2023-04-21,27.92,2.67
2023-04-22,28.25,3.83
2023-04-23,28.47,1.84
2023-04-24,27.79,2.22
2023-04-25,27.34,4.57
2023-04-26,27.1,9.78
2023-04-27,27.44,2.61
2023-04-28,27.58,5.27
2023-04-29,27.08,13.06
2023-04-30,28.13,9.02
2023-05-01,27.07,33.77
2023-05-02,26.83,5.32
2023-05-03,26.87,7.42
2023-05-04,25.02,20.4
2023-05-05,25.2,33.07
2023-05-06,25.86,9.85
2023-05-07,25.51,13.95
2023-05-08,25.77,2.16
2023-05-09,25.3,6.72
2023-05-10,26.32,4.45
2023-05-11,26.75,0.31
2023-05-12,27.35,0.36
2023-05-13,27.05,0.16
2023-05-14,27.78,0.05
2023-05-15,27.65,0.04
2023-05-16,27.97,0.13
2023-05-17,27.5,0.03
2023-05-18,27.61,2.01
2023-05-19,27.22,0.76
2023-05-20,27.34,0.1
2023-05-21,27.37,0.17
2023-05-22,27.35,0.16
2023-05-23,27.26,0.27
2023-05-24,27.05,0.03
2023-05-25,27.25,0.0
2023-05-26,27.54,0.04
2023-05-27,27.6,0.09
2023-05-28,27.89,0.09
2023-05-29,28.41,2.93
2023-05-30,27.12,2.85
2023-05-31,27.23,0.21
2023-06-01,27.32,0.04
2023-06-02,27.79,0.04
2023-06-03,27.59,0.1
2023-06-04,27.61,0.03
2023-06-05,27.61,0.11
2023-06-06,27.55,0.12
2023-06-07,27.66,1.0
2023-06-08,27.51,0.65
2023-06-09,27.46,0.12
2023-06-10,27.8,0.07
2023-06-11,27.62,0.05
2023-06-12,27.95,0.72
2023-06-13,27.63,1.35
2023-06-14,28.1,0.66
